customer_ID,checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,gender,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
905,no checking,24,existing paid,radio/tv,1278.0,less than 100,more than 7 years,4,male,none,1.0,real estate,36,none,own,1,high qualif/self emp/mgmt,1.0,yes,yes,good
906,0,12,existing paid,radio/tv,1107.0,less than 100,less than 4 years,2,male,none,2.0,real estate,20,none,rent,1,high qualif/self emp/mgmt,2.0,yes,yes,good
907,0,21,existing paid,new car,3763.0,no known savings,less than 7 years,2,male,co applicant,2.0,real estate,24,none,own,1,unskilled resident,1.0,none,no,good
908,less than 200,36,existing paid,education,3711.0,no known savings,less than 4 years,2,male,none,2.0,car,27,none,own,1,skilled,1.0,none,yes,good
909,no checking,15,delayed previously,used car,3594.0,less than 100,less than a year,1,female,none,2.0,life insurance,46,none,own,2,unskilled resident,1.0,none,yes,good
910,less than 200,9,existing paid,new car,3195.0,no known savings,less than 4 years,1,female,none,2.0,real estate,33,none,own,1,unskilled resident,1.0,none,yes,good
911,no checking,36,delayed previously,radio/tv,4454.0,less than 100,less than 4 years,4,female,none,4.0,real estate,34,none,own,2,skilled,1.0,none,yes,good
912,less than 200,24,critical,furniture/equipment,4736.0,less than 100,less than a year,2,female,none,4.0,car,25,bank,own,1,unskilled resident,1.0,none,yes,bad
912,less than 200,24,other existing credit,furniture/equipment,4736.0,less than 100,less than a year,2,female,none,4.0,car,25,bank,own,1,unskilled resident,1.0,none,yes,bad
913,less than 200,30,existing paid,radio/tv,2991.0,no known savings,more than 7 years,2,female,none,4.0,car,25,none,own,1,skilled,1.0,none,yes,good
914,no checking,11,existing paid,business,2142.0,more than 1000,more than 7 years,1,male,none,2.0,real estate,28,none,own,1,skilled,1.0,yes,yes,good
915,0,24,all paid,business,3161.0,less than 100,less than 4 years,4,male,none,2.0,life insurance,31,none,rent,1,skilled,1.0,yes,yes,bad
916,less than 200,48,no credits,other,18424.0,less than 100,less than 4 years,1,female,none,2.0,life insurance,32,bank,own,1,high qualif/self emp/mgmt,1.0,yes,no,bad
916,less than 200,48,all paid,other,18424.0,less than 100,less than 4 years,1,female,none,2.0,life insurance,32,bank,own,1,high qualif/self emp/mgmt,1.0,yes,no,bad
917,no checking,10,existing paid,used car,2848.0,less than 500,less than 4 years,1,male,co applicant,2.0,real estate,32,none,own,1,skilled,2.0,none,yes,good
918,0,6,existing paid,new car,14896.0,less than 100,more than 7 years,1,male,none,4.0,no known property,68,bank,own,1,high qualif/self emp/mgmt,1.0,yes,yes,bad
919,0,24,existing paid,furniture/equipment,2359.0,less than 500,unemployed,1,male,none,1.0,life insurance,33,none,own,1,skilled,1.0,none,yes,bad
920,0,24,existing paid,furniture/equipment,3345.0,less than 100,more than 7 years,4,male,none,2.0,life insurance,39,none,rent,1,high qualif/self emp/mgmt,1.0,yes,yes,bad
921,no checking,18,critical,furniture/equipment,1817.0,less than 100,less than 4 years,4,female,none,2.0,no known property,28,none,own,2,skilled,1.0,none,yes,good
921,no checking,18,other existing credit,furniture/equipment,1817.0,less than 100,less than 4 years,4,female,none,2.0,no known property,28,none,own,2,skilled,1.0,none,yes,good
922,no checking,48,delayed previously,radio/tv,12749.0,500<=Xless than 1000,less than 7 years,4,male,none,1.0,car,37,none,own,1,high qualif/self emp/mgmt,1.0,yes,yes,good
923,0,9,existing paid,radio/tv,1366.0,less than 100,less than a year,3,female,none,4.0,life insurance,22,none,rent,1,skilled,1.0,none,yes,bad
924,less than 200,12,existing paid,new car,2002.0,less than 100,less than 7 years,3,male,none,4.0,life insurance,30,none,rent,1,skilled,2.0,yes,yes,good
925,0,24,all paid,furniture/equipment,6872.0,less than 100,less than a year,2,male,none,1.0,life insurance,55,bank,own,1,skilled,1.0,yes,yes,bad
926,0,12,all paid,new car,697.0,less than 100,less than a year,4,male,none,2.0,car,46,bank,own,2,skilled,1.0,yes,yes,bad
927,0,18,critical,furniture/equipment,1049.0,less than 100,less than a year,4,female,none,4.0,life insurance,21,none,rent,1,skilled,1.0,none,yes,good
927,0,18,other existing credit,furniture/equipment,1049.0,less than 100,less than a year,4,female,none,4.0,life insurance,21,none,rent,1,skilled,1.0,none,yes,good
928,0,48,existing paid,used car,10297.0,less than 100,less than 7 years,4,male,none,4.0,no known property,39,stores,for free,3,skilled,2.0,yes,yes,bad
929,no checking,30,existing paid,radio/tv,1867.0,no known savings,more than 7 years,4,male,none,4.0,car,58,none,own,1,skilled,1.0,yes,yes,good
930,0,12,delayed previously,new car,1344.0,less than 100,less than 4 years,4,male,none,2.0,real estate,43,none,own,2,unskilled resident,2.0,none,yes,good
931,0,24,existing paid,furniture/equipment,1747.0,less than 100,less than a year,4,male,co applicant,1.0,life insurance,24,none,own,1,unskilled resident,1.0,none,no,good
932,less than 200,9,existing paid,radio/tv,1670.0,less than 100,less than a year,4,female,none,2.0,car,22,none,own,1,skilled,1.0,yes,yes,bad
933,no checking,9,critical,new car,1224.0,less than 100,less than 4 years,3,male,none,1.0,real estate,30,none,own,2,skilled,1.0,none,yes,good
933,no checking,9,other existing credit,new car,1224.0,less than 100,less than 4 years,3,male,none,1.0,real estate,30,none,own,2,skilled,1.0,none,yes,good
934,no checking,12,critical,radio/tv,522.0,500<=Xless than 1000,more than 7 years,4,male,none,4.0,life insurance,42,none,own,2,skilled,2.0,yes,yes,good
934,no checking,12,other existing credit,radio/tv,522.0,500<=Xless than 1000,more than 7 years,4,male,none,4.0,life insurance,42,none,own,2,skilled,2.0,yes,yes,good
935,0,12,existing paid,radio/tv,1498.0,less than 100,less than 4 years,4,female,none,1.0,car,23,bank,own,1,skilled,1.0,none,yes,good
936,less than 200,30,delayed previously,radio/tv,1919.0,less than 500,less than a year,4,male,none,3.0,no known property,30,stores,own,2,high qualif/self emp/mgmt,1.0,none,yes,bad
937,more than 200,9,existing paid,radio/tv,745.0,less than 100,less than 4 years,3,female,none,2.0,real estate,28,none,own,1,unskilled resident,1.0,none,yes,bad
938,less than 200,6,existing paid,radio/tv,2063.0,less than 100,less than a year,4,male,none,3.0,car,30,none,rent,1,high qualif/self emp/mgmt,1.0,yes,yes,good
939,less than 200,60,existing paid,education,6288.0,less than 100,less than 4 years,4,male,none,4.0,no known property,42,none,for free,1,skilled,1.0,none,yes,bad
940,no checking,24,critical,used car,6842.0,no known savings,less than 4 years,2,male,none,4.0,life insurance,46,none,own,2,high qualif/self emp/mgmt,2.0,yes,yes,good
940,no checking,24,other existing credit,used car,6842.0,no known savings,less than 4 years,2,male,none,4.0,life insurance,46,none,own,2,high qualif/self emp/mgmt,2.0,yes,yes,good
941,no checking,12,existing paid,new car,3527.0,no known savings,less than a year,2,male,none,3.0,life insurance,45,none,own,1,high qualif/self emp/mgmt,2.0,yes,yes,good
942,no checking,10,existing paid,new car,1546.0,less than 100,less than 4 years,3,male,none,2.0,real estate,31,none,own,1,unskilled resident,2.0,none,no,good
943,no checking,24,existing paid,furniture/equipment,929.0,no known savings,less than 7 years,4,male,none,2.0,car,31,stores,own,1,skilled,1.0,yes,yes,good
944,no checking,4,critical,new car,1455.0,less than 100,less than 7 years,2,male,none,1.0,real estate,42,none,own,3,unskilled resident,2.0,none,yes,good
944,no checking,4,other existing credit,new car,1455.0,less than 100,less than 7 years,2,male,none,1.0,real estate,42,none,own,3,unskilled resident,2.0,none,yes,good
945,0,15,existing paid,furniture/equipment,1845.0,less than 100,less than a year,4,female,guarantor,1.0,life insurance,46,none,rent,1,skilled,1.0,none,yes,good
946,less than 200,48,no credits,new car,8358.0,500<=Xless than 1000,less than a year,1,female,none,1.0,car,30,none,own,2,skilled,1.0,none,yes,good
946,less than 200,48,all paid,new car,8358.0,500<=Xless than 1000,less than a year,1,female,none,1.0,car,30,none,own,2,skilled,1.0,none,yes,good
947,0,24,all paid,furniture/equipment,3349.0,500<=Xless than 1000,less than a year,4,male,none,4.0,no known property,30,none,for free,1,skilled,2.0,yes,yes,bad
948,no checking,12,existing paid,new car,2859.0,no known savings,unemployed,4,male,none,4.0,no known property,38,none,own,1,high qualif/self emp/mgmt,1.0,yes,yes,good
949,no checking,18,existing paid,furniture/equipment,1533.0,less than 100,less than a year,4,male,co applicant,1.0,life insurance,43,none,own,1,unskilled resident,2.0,none,yes,bad
950,no checking,24,existing paid,radio/tv,3621.0,less than 500,more than 7 years,2,male,none,4.0,car,31,none,own,2,skilled,1.0,none,yes,bad
951,less than 200,18,critical,business,3590.0,less than 100,unemployed,3,male,none,3.0,car,40,none,own,3,unemp/unskilled non res,2.0,yes,yes,good
951,less than 200,18,other existing credit,business,3590.0,less than 100,unemployed,3,male,none,3.0,car,40,none,own,3,unemp/unskilled non res,2.0,yes,yes,good
952,0,36,delayed previously,business,2145.0,less than 100,less than 7 years,2,male,none,1.0,car,24,none,own,2,skilled,1.0,yes,yes,bad
953,less than 200,24,existing paid,used car,4113.0,500<=Xless than 1000,less than a year,3,female,none,4.0,car,28,none,rent,1,skilled,1.0,none,yes,bad
954,no checking,36,existing paid,furniture/equipment,10974.0,less than 100,unemployed,4,female,none,2.0,car,26,none,own,2,high qualif/self emp/mgmt,1.0,yes,yes,bad
955,0,12,existing paid,new car,1893.0,less than 100,less than 4 years,4,female,guarantor,4.0,life insurance,29,none,own,1,skilled,1.0,yes,yes,good
956,0,24,critical,radio/tv,1231.0,more than 1000,more than 7 years,4,female,none,4.0,life insurance,57,none,rent,2,high qualif/self emp/mgmt,1.0,yes,yes,good
956,0,24,other existing credit,radio/tv,1231.0,more than 1000,more than 7 years,4,female,none,4.0,life insurance,57,none,rent,2,high qualif/self emp/mgmt,1.0,yes,yes,good
957,more than 200,30,critical,radio/tv,3656.0,no known savings,more than 7 years,4,male,none,4.0,life insurance,49,stores,own,2,unskilled resident,1.0,none,yes,good
957,more than 200,30,other existing credit,radio/tv,3656.0,no known savings,more than 7 years,4,male,none,4.0,life insurance,49,stores,own,2,unskilled resident,1.0,none,yes,good
958,less than 200,9,critical,radio/tv,1154.0,less than 100,more than 7 years,2,male,none,4.0,real estate,37,none,own,3,unskilled resident,1.0,none,yes,good
958,less than 200,9,other existing credit,radio/tv,1154.0,less than 100,more than 7 years,2,male,none,4.0,real estate,37,none,own,3,unskilled resident,1.0,none,yes,good
959,0,28,existing paid,new car,4006.0,less than 100,less than 4 years,3,male,none,2.0,car,45,none,own,1,unskilled resident,1.0,none,yes,bad
960,less than 200,24,existing paid,furniture/equipment,3069.0,less than 500,more than 7 years,4,male,none,4.0,no known property,30,none,for free,1,skilled,1.0,none,yes,good
961,no checking,6,critical,radio/tv,1740.0,less than 100,more than 7 years,2,male,none,2.0,real estate,30,none,rent,2,skilled,1.0,none,yes,good
961,no checking,6,other existing credit,radio/tv,1740.0,less than 100,more than 7 years,2,male,none,2.0,real estate,30,none,rent,2,skilled,1.0,none,yes,good
962,less than 200,21,delayed previously,new car,2353.0,less than 100,less than 4 years,1,male,none,4.0,life insurance,47,none,own,2,skilled,1.0,none,yes,good
963,no checking,15,existing paid,new car,3556.0,no known savings,less than 4 years,3,male,none,2.0,no known property,29,none,own,1,skilled,1.0,none,yes,good
964,no checking,24,existing paid,radio/tv,2397.0,500<=Xless than 1000,more than 7 years,3,male,none,2.0,car,35,bank,own,2,skilled,1.0,yes,yes,bad
965,less than 200,6,existing paid,repairs,454.0,less than 100,less than a year,3,male,none,1.0,life insurance,22,none,own,1,unskilled resident,1.0,none,yes,good
966,less than 200,30,existing paid,radio/tv,1715.0,no known savings,less than 4 years,4,female,none,1.0,car,26,none,own,1,skilled,1.0,none,yes,good
967,less than 200,27,critical,radio/tv,2520.0,500<=Xless than 1000,less than 4 years,4,male,none,2.0,life insurance,23,none,own,2,unskilled resident,1.0,none,yes,bad
967,less than 200,27,other existing credit,radio/tv,2520.0,500<=Xless than 1000,less than 4 years,4,male,none,2.0,life insurance,23,none,own,2,unskilled resident,1.0,none,yes,bad
968,no checking,15,existing paid,radio/tv,3568.0,less than 100,more than 7 years,4,female,none,2.0,car,54,bank,rent,1,high qualif/self emp/mgmt,1.0,yes,yes,good
969,no checking,42,existing paid,radio/tv,7166.0,no known savings,less than 7 years,2,male,none,4.0,life insurance,29,none,rent,1,skilled,1.0,yes,yes,good
970,0,11,critical,new car,3939.0,less than 100,less than 4 years,1,male,none,2.0,real estate,40,none,own,2,unskilled resident,2.0,none,yes,good
970,0,11,other existing credit,new car,3939.0,less than 100,less than 4 years,1,male,none,2.0,real estate,40,none,own,2,unskilled resident,2.0,none,yes,good
971,less than 200,15,existing paid,repairs,1514.0,less than 500,less than 4 years,4,male,guarantor,2.0,real estate,22,none,own,1,skilled,1.0,none,yes,good
972,no checking,24,existing paid,new car,7393.0,less than 100,less than 4 years,1,male,none,4.0,life insurance,43,none,own,1,unskilled resident,2.0,none,yes,good
973,0,24,all paid,new car,1193.0,less than 100,unemployed,1,female,co applicant,4.0,no known property,29,none,rent,2,unemp/unskilled non res,1.0,none,yes,bad
974,0,60,existing paid,business,7297.0,less than 100,more than 7 years,4,male,co applicant,4.0,no known property,36,none,rent,1,skilled,1.0,none,yes,bad
975,no checking,30,critical,radio/tv,2831.0,less than 100,less than 4 years,4,female,none,2.0,car,33,none,own,1,skilled,1.0,yes,yes,good
975,no checking,30,other existing credit,radio/tv,2831.0,less than 100,less than 4 years,4,female,none,2.0,car,33,none,own,1,skilled,1.0,yes,yes,good
976,more than 200,24,existing paid,radio/tv,1258.0,500<=Xless than 1000,less than 4 years,3,female,none,3.0,car,57,none,own,1,unskilled resident,1.0,none,yes,good
977,less than 200,6,existing paid,radio/tv,753.0,less than 100,less than 4 years,2,female,guarantor,3.0,real estate,64,none,own,1,skilled,1.0,none,yes,good
978,less than 200,18,delayed previously,business,2427.0,no known savings,more than 7 years,4,male,none,2.0,life insurance,42,none,own,2,skilled,1.0,none,yes,good
979,no checking,24,delayed previously,new car,2538.0,less than 100,more than 7 years,4,male,none,4.0,car,47,none,own,2,unskilled resident,2.0,none,yes,bad
980,less than 200,15,all paid,new car,1264.0,less than 500,less than 4 years,2,male,none,2.0,life insurance,25,none,rent,1,skilled,1.0,none,yes,bad
981,less than 200,30,critical,furniture/equipment,8386.0,less than 100,less than 7 years,2,male,none,2.0,life insurance,49,none,own,1,skilled,1.0,none,yes,bad
981,less than 200,30,other existing credit,furniture/equipment,8386.0,less than 100,less than 7 years,2,male,none,2.0,life insurance,49,none,own,1,skilled,1.0,none,yes,bad
982,no checking,48,existing paid,business,4844.0,less than 100,unemployed,3,male,none,2.0,car,33,bank,rent,1,high qualif/self emp/mgmt,1.0,yes,yes,bad
983,more than 200,21,existing paid,new car,2923.0,less than 500,less than 4 years,1,female,none,1.0,car,28,bank,own,1,high qualif/self emp/mgmt,1.0,yes,yes,good
984,0,36,existing paid,used car,8229.0,less than 100,less than 4 years,2,male,none,2.0,life insurance,26,none,own,1,skilled,2.0,none,yes,bad
985,no checking,24,critical,furniture/equipment,2028.0,less than 100,less than 7 years,2,male,none,2.0,life insurance,30,none,own,2,unskilled resident,1.0,none,yes,good
985,no checking,24,other existing credit,furniture/equipment,2028.0,less than 100,less than 7 years,2,male,none,2.0,life insurance,30,none,own,2,unskilled resident,1.0,none,yes,good
